kind,hr,con,ra,dec,x,y,z,x2,y2,z2,size,r,g,b
milky,0,,243.1439,-41.8611,-0.6644,0.3987,-0.6321,0.0000,0.0000,0.0000,12942.3277,0.0075,0.0079,0.0088
milky,0,,96.4632,27.7306,0.8795,-0.4502,0.1542,0.0000,0.0000,0.0000,14920.9528,0.0036,0.0038,0.0042
milky,0,,174.4799,-65.7725,0.0395,0.5713,-0.8198,0.0000,0.0000,0.0000,9494.2989,0.0068,0.0072,0.0080
milky,0,,128.9814,-44.1731,0.5575,0.3649,-0.7456,0.0000,0.0000,0.0000,12752.1452,0.0032,0.0034,0.0037
milky,0,,82.2917,32.9334,0.8317,-0.4080,0.3765,0.0000,0.0000,0.0000,11622.1403,0.0028,0.0030,0.0033
milky,0,,154.3655,-51.7662,0.2677,0.3859,-0.8828,0.0000,0.0000,0.0000,9964.7821,0.0030,0.0031,0.0035
milky,0,,172.9301,-65.8747,0.0503,0.5734,-0.8177,0.0000,0.0000,0.0000,12799.5249,0.0068,0.0072,0.0080
milky,0,,329.3511,47.7297,-0.3429,-0.3362,0.8771,0.0000,0.0000,0.0000,14384.4542,0.0015,0.0016,0.0018
milky,0,,130.3345,-50.1782,0.4882,0.4449,-0.7509,0.0000,0.0000,0.0000,11476.4756,0.0019,0.0020,0.0022
milky,0,,245.8331,-54.7671,-0.5263,0.5785,-0.6231,0.0000,0.0000,0.0000,14507.0883,0.0116,0.0123,0.0137
milky,0,,254.0384,-51.3196,-0.6009,0.5806,-0.5494,0.0000,0.0000,0.0000,10755.6940,0.0086,0.0092,0.0102
milky,0,,25.2154,67.8407,0.1607,-0.6181,0.7695,0.0000,0.0000,0.0000,12931.7419,0.0035,0.0037,0.0041
milky,0,,261.5865,-43.3858,-0.7189,0.5340,-0.4449,0.0000,0.0000,0.0000,13534.2164,0.0047,0.0049,0.0055
milky,0,,286.4412,0.3961,-0.9591,0.1398,0.2462,0.0000,0.0000,0.0000,9620.1536,0.0113,0.0120,0.0133
milky,0,,261.4041,-48.2628,-0.6582,0.5884,-0.4696,0.0000,0.0000,0.0000,11395.6420,0.0057,0.0061,0.0067
milky,0,,325.9301,40.2669,-0.4275,-0.2285,0.8747,0.0000,0.0000,0.0000,10928.5639,0.0018,0.0019,0.0022
milky,0,,287.4614,15.5168,-0.9192,-0.0804,0.3856,0.0000,0.0000,0.0000,12757.4349,0.0082,0.0087,0.0097
milky,0,,275.0502,-25.5651,-0.8986,0.4108,-0.1542,0.0000,0.0000,0.0000,13046.5885,0.0086,0.0091,0.0101
milky,0,,277.5973,-35.4337,-0.8076,0.5524,-0.2063,0.0000,0.0000,0.0000,10561.4180,0.0086,0.0091,0.0101
milky,0,,201.6465,-61.2419,-0.1775,0.5211,-0.8348,0.0000,0.0000,0.0000,15283.2967,0.0058,0.0062,0.0069
milky,0,,287.6400,5.2182,-0.9490,0.0775,0.3055,0.0000,0.0000,0.0000,9494.0682,0.0035,0.0037,0.0041
milky,0,,78.7308,36.8637,0.7846,-0.4337,0.4430,0.0000,0.0000,0.0000,9598.3747,0.0021,0.0022,0.0025
milky,0,,188.9141,-72.3395,-0.0470,0.6624,-0.7477,0.0000,0.0000,0.0000,14293.3388,0.0061,0.0065,0.0072
milky,0,,277.2590,-38.7169,-0.7740,0.5869,-0.2376,0.0000,0.0000,0.0000,15142.5217,0.0074,0.0078,0.0087
milky,0,,264.2436,-43.6752,-0.7196,0.5546,-0.4179,0.0000,0.0000,0.0000,15169.1436,0.0046,0.0049,0.0055
milky,0,,299.3308,19.9243,-0.8196,-0.0549,0.5703,0.0000,0.0000,0.0000,11426.0150,0.0053,0.0056,0.0062
milky,0,,196.3105,-62.4584,-0.1299,0.5315,-0.8371,0.0000,0.0000,0.0000,10921.2094,0.0058,0.0062,0.0069
milky,0,,105.3005,-2.8172,0.9634,-0.0936,-0.2512,0.0000,0.0000,0.0000,14478.5902,0.0058,0.0061,0.0068
milky,0,,93.8343,18.4059,0.9467,-0.3033,0.1082,0.0000,0.0000,0.0000,13115.4825,0.0026,0.0027,0.0031
milky,0,,37.6402,58.9113,0.3153,-0.5235,0.7915,0.0000,0.0000,0.0000,14793.2233,0.0045,0.0047,0.0053
milky,0,,312.2590,41.8524,-0.5513,-0.3139,0.7730,0.0000,0.0000,0.0000,12367.1045,0.0036,0.0038,0.0043
milky,0,,161.9713,-56.5538,0.1706,0.4453,-0.8790,0.0000,0.0000,0.0000,11971.9421,0.0053,0.0056,0.0062
milky,0,,128.6093,-38.3034,0.6132,0.2791,-0.7390,0.0000,0.0000,0.0000,13744.1120,0.0043,0.0046,0.0051
milky,0,,272.1953,-12.1889,-0.9767,0.2003,-0.0766,0.0000,0.0000,0.0000,11410.3835,0.0050,0.0053,0.0058
milky,0,,285.4703,7.1087,-0.9564,0.0302,0.2906,0.0000,0.0000,0.0000,14793.6974,0.0035,0.0037,0.0041
milky,0,,88.7220,17.5598,0.9532,-0.2477,0.1736,0.0000,0.0000,0.0000,11309.7461,0.0029,0.0030,0.0034
milky,0,,247.1771,-27.8378,-0.8150,0.2236,-0.5345,0.0000,0.0000,0.0000,13897.8098,0.0054,0.0057,0.0064
milky,0,,290.9722,0.5627,-0.9337,0.1759,0.3118,0.0000,0.0000,0.0000,13807.0057,0.0118,0.0125,0.0138
milky,0,,125.2259,-42.3375,0.6038,0.3577,-0.7123,0.0000,0.0000,0.0000,13220.2752,0.0040,0.0042,0.0047
milky,0,,246.3910,-49.5537,-0.5944,0.5185,-0.6147,0.0000,0.0000,0.0000,15103.5029,0.0098,0.0104,0.0115
milky,0,,351.6761,61.9747,-0.0680,-0.5172,0.8532,0.0000,0.0000,0.0000,12591.1071,0.0049,0.0052,0.0058
milky,0,,154.3905,-56.9312,0.2358,0.4649,-0.8534,0.0000,0.0000,0.0000,14155.1350,0.0040,0.0043,0.0047
milky,0,,297.8424,23.8808,-0.8085,-0.1271,0.5746,0.0000,0.0000,0.0000,15889.7117,0.0053,0.0056,0.0062
milky,0,,265.8165,-37.6935,-0.7892,0.4944,-0.3644,0.0000,0.0000,0.0000,9733.8744,0.0060,0.0063,0.0070
milky,0,,278.1353,-11.7796,-0.9691,0.2463,0.0136,0.0000,0.0000,0.0000,12301.3453,0.0015,0.0016,0.0017
milky,0,,277.8978,-0.7839,-0.9904,0.0825,0.1107,0.0000,0.0000,0.0000,14629.7666,0.0092,0.0097,0.0108
milky,0,,297.1626,30.1388,-0.7694,-0.2270,0.5970,0.0000,0.0000,0.0000,12099.3720,0.0058,0.0062,0.0068
milky,0,,341.1559,54.8970,-0.1857,-0.4210,0.8879,0.0000,0.0000,0.0000,9350.5518,0.0039,0.0042,0.0046
milky,0,,242.6752,-56.9927,-0.4840,0.5900,-0.6463,0.0000,0.0000,0.0000,14866.2880,0.0122,0.0129,0.0144
milky,0,,109.5932,-8.3647,0.9321,-0.0462,-0.3593,0.0000,0.0000,0.0000,10550.1544,0.0057,0.0061,0.0067
milky,0,,137.9385,-48.3872,0.4449,0.3869,-0.8077,0.0000,0.0000,0.0000,15240.4075,0.0016,0.0017,0.0019
milky,0,,106.6639,-12.2322,0.9363,0.0373,-0.3493,0.0000,0.0000,0.0000,15719.0149,0.0054,0.0057,0.0063
milky,0,,247.3236,-41.9908,-0.6858,0.4259,-0.5902,0.0000,0.0000,0.0000,13727.6428,0.0063,0.0067,0.0074
milky,0,,128.8262,-40.5912,0.5916,0.3125,-0.7432,0.0000,0.0000,0.0000,15281.5917,0.0039,0.0042,0.0046
milky,0,,183.4221,-60.0315,-0.0298,0.4857,-0.8736,0.0000,0.0000,0.0000,13269.6448,0.0066,0.0069,0.0077
milky,0,,231.0379,-63.5784,-0.3460,0.6235,-0.7011,0.0000,0.0000,0.0000,9487.6440,0.0100,0.0106,0.0118
milky,0,,104.2487,6.6364,0.9627,-0.2250,-0.1500,0.0000,0.0000,0.0000,13053.8857,0.0036,0.0038,0.0042
milky,0,,265.7700,-54.9482,-0.5728,0.6799,-0.4579,0.0000,0.0000,0.0000,9530.6888,0.0081,0.0086,0.0095
milky,0,,324.6345,47.8741,-0.3882,-0.3540,0.8509,0.0000,0.0000,0.0000,13795.4612,0.0014,0.0015,0.0016
milky,0,,355.2496,62.1612,-0.0387,-0.5183,0.8543,0.0000,0.0000,0.0000,10851.3168,0.0048,0.0051,0.0057
milky,0,,245.2431,-55.2382,-0.5178,0.5812,-0.6278,0.0000,0.0000,0.0000,14390.5375,0.0118,0.0125,0.0139
milky,0,,285.5883,24.0589,-0.8795,-0.2231,0.4203,0.0000,0.0000,0.0000,14494.1485,0.0056,0.0060,0.0066
milky,0,,159.1348,-62.1131,0.1666,0.5325,-0.8299,0.0000,0.0000,0.0000,14893.7404,0.0057,0.0061,0.0067
milky,0,,79.3928,43.0765,0.7180,-0.5162,0.4670,0.0000,0.0000,0.0000,9217.8290,0.0020,0.0021,0.0023
milky,0,,82.8338,36.7347,0.7952,-0.4612,0.3937,0.0000,0.0000,0.0000,13821.1270,0.0023,0.0025,0.0028
milky,0,,269.3385,-22.9177,-0.9210,0.3283,-0.2097,0.0000,0.0000,0.0000,14058.6596,0.0086,0.0091,0.0101
milky,0,,78.5833,30.0045,0.8489,-0.3404,0.4045,0.0000,0.0000,0.0000,11873.3710,0.0029,0.0031,0.0034
milky,0,,267.7974,-25.5076,-0.9019,0.3513,-0.2515,0.0000,0.0000,0.0000,13961.8478,0.0091,0.0097,0.0108
milky,0,,98.4646,7.3215,0.9810,-0.1844,-0.0595,0.0000,0.0000,0.0000,11669.3603,0.0027,0.0029,0.0032
milky,0,,48.5886,53.7797,0.4432,-0.4902,0.7505,0.0000,0.0000,0.0000,11842.2485,0.0058,0.0061,0.0068
milky,0,,321.6220,45.4907,-0.4352,-0.3282,0.8384,0.0000,0.0000,0.0000,11450.0940,0.0016,0.0017,0.0019
milky,0,,223.0488,-54.2730,-0.3986,0.4761,-0.7839,0.0000,0.0000,0.0000,13403.8134,0.0105,0.0111,0.0124
milky,0,,240.1113,-47.0690,-0.5905,0.4528,-0.6680,0.0000,0.0000,0.0000,9872.4510,0.0105,0.0111,0.0124
milky,0,,217.2725,-62.2447,-0.2820,0.5677,-0.7734,0.0000,0.0000,0.0000,12233.8222,0.0076,0.0081,0.0090
milky,0,,252.5290,-49.9201,-0.6142,0.5563,-0.5598,0.0000,0.0000,0.0000,10797.5339,0.0083,0.0088,0.0098
milky,0,,260.1523,-39.4005,-0.7613,0.4760,-0.4402,0.0000,0.0000,0.0000,10332.5155,0.0048,0.0051,0.0057
milky,0,,288.9684,10.9860,-0.9284,0.0010,0.3717,0.0000,0.0000,0.0000,13615.2879,0.0030,0.0031,0.0035
milky,0,,285.5132,4.6896,-0.9603,0.0672,0.2706,0.0000,0.0000,0.0000,13891.4328,0.0035,0.0038,0.0042
milky,0,,88.4801,24.1678,0.9120,-0.3385,0.2316,0.0000,0.0000,0.0000,14887.4422,0.0036,0.0038,0.0042
milky,0,,302.1486,38.0660,-0.6666,-0.3127,0.6767,0.0000,0.0000,0.0000,15940.9670,0.0058,0.0062,0.0069
milky,0,,263.2782,-29.0767,-0.8680,0.3639,-0.3380,0.0000,0.0000,0.0000,15799.5346,0.0085,0.0090,0.0100
milky,0,,90.1653,32.0502,0.8476,-0.4561,0.2712,0.0000,0.0000,0.0000,13518.8721,0.0035,0.0037,0.0041
milky,0,,153.6141,-51.1793,0.2786,0.3786,-0.8826,0.0000,0.0000,0.0000,14712.0691,0.0027,0.0029,0.0032
milky,0,,33.9365,63.2037,0.2517,-0.5725,0.7803,0.0000,0.0000,0.0000,13034.2942,0.0039,0.0041,0.0046
milky,0,,243.8434,-45.7016,-0.6269,0.4549,-0.6325,0.0000,0.0000,0.0000,11637.0890,0.0089,0.0094,0.0105
milky,0,,281.9732,0.6538,-0.9782,0.0971,0.1837,0.0000,0.0000,0.0000,13725.1159,0.0032,0.0034,0.0038
milky,0,,308.1313,43.4282,-0.5713,-0.3583,0.7384,0.0000,0.0000,0.0000,13238.2450,0.0038,0.0041,0.0045
milky,0,,105.7967,-6.9004,0.9553,-0.0362,-0.2935,0.0000,0.0000,0.0000,9683.1495,0.0060,0.0063,0.0070
milky,0,,169.2946,-59.5047,0.0943,0.4818,-0.8712,0.0000,0.0000,0.0000,10433.4845,0.0065,0.0069,0.0077
milky,0,,312.6755,42.0421,-0.5460,-0.3148,0.7764,0.0000,0.0000,0.0000,12225.1852,0.0035,0.0037,0.0041
milky,0,,296.2097,25.3732,-0.8106,-0.1618,0.5628,0.0000,0.0000,0.0000,12170.8941,0.0053,0.0056,0.0062
milky,0,,268.5341,-23.7558,-0.9150,0.3332,-0.2275,0.0000,0.0000,0.0000,12513.4480,0.0089,0.0094,0.0105
milky,0,,276.1424,-24.3934,-0.9055,0.4042,-0.1292,0.0000,0.0000,0.0000,15215.6011,0.0081,0.0085,0.0095
milky,0,,81.9267,42.0643,0.7350,-0.5206,0.4344,0.0000,0.0000,0.0000,9182.2092,0.0019,0.0020,0.0023
milky,0,,55.8272,47.2315,0.5618,-0.4328,0.7050,0.0000,0.0000,0.0000,14106.9281,0.0053,0.0056,0.0062
milky,0,,26.7773,58.8280,0.2332,-0.4954,0.8368,0.0000,0.0000,0.0000,11406.2793,0.0036,0.0038,0.0043
milky,0,,277.4823,-8.4047,-0.9808,0.1916,0.0351,0.0000,0.0000,0.0000,13338.5026,0.0017,0.0018,0.0020
milky,0,,352.8399,59.8338,-0.0626,-0.4843,0.8727,0.0000,0.0000,0.0000,11438.8371,0.0049,0.0052,0.0058
milky,0,,292.6156,13.5259,-0.8975,-0.0079,0.4409,0.0000,0.0000,0.0000,10095.9312,0.0024,0.0025,0.0028
milky,0,,261.0671,-40.7336,-0.7486,0.4987,-0.4369,0.0000,0.0000,0.0000,10672.1602,0.0047,0.0050,0.0056
milky,0,,90.9725,14.2011,0.9693,-0.2188,0.1122,0.0000,0.0000,0.0000,14066.4826,0.0023,0.0024,0.0027
milky,0,,107.5000,-9.1701,0.9415,-0.0163,-0.3365,0.0000,0.0000,0.0000,14451.6415,0.0058,0.0061,0.0068
milky,0,,289.6010,14.5712,-0.9118,-0.0484,0.4079,0.0000,0.0000,0.0000,15733.7395,0.0024,0.0026,0.0029
milky,0,,294.7554,12.3772,-0.8870,0.0269,0.4610,0.0000,0.0000,0.0000,15827.9476,0.0079,0.0084,0.0093
milky,0,,247.5178,-22.1844,-0.8556,0.1413,-0.4980,0.0000,0.0000,0.0000,10809.0996,0.0073,0.0077,0.0086
milky,0,,129.1601,-40.0204,0.5938,0.3021,-0.7457,0.0000,0.0000,0.0000,15647.4231,0.0040,0.0042,0.0047
milky,0,,146.2412,-50.4195,0.3541,0.3878,-0.8510,0.0000,0.0000,0.0000,14718.1921,0.0017,0.0018,0.0020
milky,0,,85.1765,27.2699,0.8857,-0.3542,0.3000,0.0000,0.0000,0.0000,15598.1916,0.0036,0.0038,0.0043
milky,0,,252.9640,-57.6738,-0.5113,0.6436,-0.5695,0.0000,0.0000,0.0000,15424.6188,0.0115,0.0121,0.0135
milky,0,,68.6675,52.0997,0.5722,-0.5613,0.5980,0.0000,0.0000,0.0000,10628.9980,0.0046,0.0049,0.0054
milky,0,,253.1001,-41.4469,-0.7172,0.4552,-0.5277,0.0000,0.0000,0.0000,15078.7614,0.0050,0.0053,0.0059
milky,0,,256.6774,-24.3900,-0.8862,0.2459,-0.3926,0.0000,0.0000,0.0000,9108.2171,0.0086,0.0091,0.0101
milky,0,,272.2769,-12.4653,-0.9757,0.2050,-0.0779,0.0000,0.0000,0.0000,13489.6104,0.0050,0.0053,0.0059
milky,0,,296.4046,17.5680,-0.8539,-0.0404,0.5189,0.0000,0.0000,0.0000,13214.3944,0.0059,0.0062,0.0069
milky,0,,253.7014,-42.1358,-0.7118,0.4679,-0.5239,0.0000,0.0000,0.0000,12838.5308,0.0051,0.0054,0.0060
milky,0,,259.9668,-24.4168,-0.8966,0.2726,-0.3489,0.0000,0.0000,0.0000,13644.9586,0.0090,0.0095,0.0106
milky,0,,279.5672,-30.6241,-0.8486,0.5103,-0.1398,0.0000,0.0000,0.0000,14227.6318,0.0091,0.0097,0.0107
milky,0,,156.0649,-58.8153,0.2101,0.4896,-0.8463,0.0000,0.0000,0.0000,9988.7263,0.0047,0.0050,0.0055
milky,0,,224.8028,-62.9066,-0.3209,0.5967,-0.7355,0.0000,0.0000,0.0000,9028.0718,0.0090,0.0095,0.0106
milky,0,,171.3331,-55.7522,0.0848,0.4220,-0.9026,0.0000,0.0000,0.0000,15065.6903,0.0065,0.0068,0.0076
milky,0,,223.7180,-60.0847,-0.3447,0.5573,-0.7554,0.0000,0.0000,0.0000,9177.6092,0.0094,0.0100,0.0111
milky,0,,20.6175,60.1954,0.1750,-0.5042,0.8457,0.0000,0.0000,0.0000,12317.9484,0.0035,0.0037,0.0041
milky,0,,261.6383,-34.0059,-0.8202,0.4173,-0.3914,0.0000,0.0000,0.0000,13411.9131,0.0065,0.0069,0.0077
milky,0,,311.4649,36.5459,-0.6020,-0.2364,0.7627,0.0000,0.0000,0.0000,15484.6915,0.0051,0.0054,0.0060
milky,0,,74.2912,39.5691,0.7421,-0.4385,0.5070,0.0000,0.0000,0.0000,11536.8839,0.0019,0.0021,0.0023
milky,0,,232.8632,-50.1012,-0.5113,0.4582,-0.7271,0.0000,0.0000,0.0000,10038.8968,0.0122,0.0130,0.0144
milky,0,,300.1764,29.6880,-0.7510,-0.1996,0.6294,0.0000,0.0000,0.0000,11283.6473,0.0059,0.0063,0.0070
milky,0,,226.9135,-61.3433,-0.3502,0.5835,-0.7327,0.0000,0.0000,0.0000,10338.3873,0.0098,0.0104,0.0115
milky,0,,263.8060,-45.2747,-0.6996,0.5699,-0.4310,0.0000,0.0000,0.0000,10469.8867,0.0047,0.0050,0.0056
milky,0,,242.9837,-49.4701,-0.5789,0.4995,-0.6445,0.0000,0.0000,0.0000,13463.0814,0.0106,0.0112,0.0125
milky,0,,302.4510,33.8717,-0.7006,-0.2483,0.6689,0.0000,0.0000,0.0000,11568.1770,0.0062,0.0065,0.0072
milky,0,,271.3060,-2.5859,-0.9987,0.0504,-0.0037,0.0000,0.0000,0.0000,10806.8380,0.0066,0.0070,0.0077
milky,0,,290.4086,-25.7783,-0.8440,0.5345,0.0452,0.0000,0.0000,0.0000,15063.4456,0.0063,0.0067,0.0075
milky,0,,124.5929,-37.8834,0.6497,0.2956,-0.7004,0.0000,0.0000,0.0000,10988.5308,0.0046,0.0049,0.0055
milky,0,,279.5989,-33.0560,-0.8264,0.5395,-0.1611,0.0000,0.0000,0.0000,9445.1259,0.0091,0.0097,0.0107
milky,0,,142.4623,-55.8977,0.3416,0.4808,-0.8076,0.0000,0.0000,0.0000,14839.0625,0.0021,0.0022,0.0024
milky,0,,65.9366,51.9099,0.5633,-0.5451,0.6210,0.0000,0.0000,0.0000,12533.1723,0.0049,0.0052,0.0057
milky,0,,240.5642,-49.2750,-0.5682,0.4845,-0.6652,0.0000,0.0000,0.0000,13371.1462,0.0111,0.0117,0.0130
milky,0,,260.4690,-41.8991,-0.7340,0.5090,-0.4496,0.0000,0.0000,0.0000,10091.5357,0.0046,0.0049,0.0055
milky,0,,95.7854,25.9397,0.8947,-0.4216,0.1476,0.0000,0.0000,0.0000,9583.0369,0.0035,0.0037,0.0041
milky,0,,271.3749,-21.3207,-0.9313,0.3232,-0.1681,0.0000,0.0000,0.0000,15961.4903,0.0078,0.0083,0.0092
milky,0,,330.0341,59.2237,-0.2556,-0.5081,0.8225,0.0000,0.0000,0.0000,12427.0442,0.0032,0.0034,0.0038
milky,0,,145.1346,-56.2825,0.3173,0.4784,-0.8188,0.0000,0.0000,0.0000,11847.2541,0.0025,0.0026,0.0029
milky,0,,280.8272,-33.4558,-0.8195,0.5533,-0.1496,0.0000,0.0000,0.0000,10151.0326,0.0091,0.0097,0.0108
milky,0,,152.5053,-51.3191,0.2885,0.3836,-0.8773,0.0000,0.0000,0.0000,13676.0605,0.0026,0.0027,0.0030
milky,0,,131.8964,-44.3592,0.5322,0.3534,-0.7693,0.0000,0.0000,0.0000,11253.2586,0.0028,0.0029,0.0033
milky,0,,26.7377,61.0179,0.2180,-0.5270,0.8215,0.0000,0.0000,0.0000,11317.7123,0.0036,0.0038,0.0042
milky,0,,345.6281,60.1357,-0.1236,-0.4949,0.8601,0.0000,0.0000,0.0000,15578.6474,0.0047,0.0050,0.0056
milky,0,,258.2305,-42.6429,-0.7201,0.5034,-0.4775,0.0000,0.0000,0.0000,15541.2863,0.0048,0.0050,0.0056
milky,0,,77.1033,35.4500,0.7941,-0.4035,0.4546,0.0000,0.0000,0.0000,11939.8043,0.0021,0.0023,0.0025
milky,0,,277.7492,-0.3653,-0.9908,0.0749,0.1123,0.0000,0.0000,0.0000,10308.0650,0.0093,0.0099,0.0110
milky,0,,226.2946,-54.4329,-0.4205,0.4903,-0.7634,0.0000,0.0000,0.0000,9186.4427,0.0112,0.0119,0.0132
milky,0,,90.5975,25.3432,0.9037,-0.3718,0.2124,0.0000,0.0000,0.0000,13698.7394,0.0036,0.0038,0.0042
milky,0,,209.1809,-65.6958,-0.2007,0.5961,-0.7774,0.0000,0.0000,0.0000,11112.5154,0.0062,0.0065,0.0072
milky,0,,108.7927,-23.0583,0.8711,0.1831,-0.4558,0.0000,0.0000,0.0000,11716.0604,0.0035,0.0037,0.0041
milky,0,,202.9579,-60.8011,-0.1903,0.5169,-0.8346,0.0000,0.0000,0.0000,12460.2555,0.0059,0.0062,0.0069
milky,0,,218.8923,-62.2343,-0.2925,0.5717,-0.7665,0.0000,0.0000,0.0000,12390.8345,0.0079,0.0084,0.0093
milky,0,,277.3009,3.8449,-0.9897,0.0078,0.1432,0.0000,0.0000,0.0000,15124.0036,0.0110,0.0116,0.0129
milky,0,,269.8965,-29.5883,-0.8696,0.4224,-0.2557,0.0000,0.0000,0.0000,12061.4043,0.0091,0.0096,0.0107
milky,0,,328.5811,49.3654,-0.3395,-0.3643,0.8672,0.0000,0.0000,0.0000,12880.4222,0.0016,0.0017,0.0019
milky,0,,277.6821,2.4186,-0.9901,0.0326,0.1362,0.0000,0.0000,0.0000,15103.8931,0.0105,0.0112,0.0124
milky,0,,291.4002,17.9411,-0.8858,-0.0853,0.4562,0.0000,0.0000,0.0000,9932.6464,0.0020,0.0021,0.0023
milky,0,,275.6648,-31.8244,-0.8455,0.4952,-0.1997,0.0000,0.0000,0.0000,9997.1555,0.0091,0.0096,0.0107
milky,0,,255.9394,-26.2235,-0.8702,0.2665,-0.4144,0.0000,0.0000,0.0000,13252.3320,0.0080,0.0085,0.0094
milky,0,,120.3766,-23.4604,0.7914,0.1023,-0.6027,0.0000,0.0000,0.0000,9400.2100,0.0036,0.0038,0.0043
milky,0,,282.0873,-8.2753,-0.9676,0.2301,0.1035,0.0000,0.0000,0.0000,13251.2855,0.0065,0.0069,0.0077
milky,0,,259.6698,-37.7933,-0.7774,0.4523,-0.4371,0.0000,0.0000,0.0000,15507.0408,0.0051,0.0053,0.0059
milky,0,,285.7071,6.9943,-0.9555,0.0340,0.2930,0.0000,0.0000,0.0000,10024.4805,0.0035,0.0037,0.0041
milky,0,,292.7019,27.8321,-0.8158,-0.2244,0.5330,0.0000,0.0000,0.0000,9093.8939,0.0054,0.0057,0.0063
milky,0,,52.5469,50.6316,0.5035,-0.4640,0.7288,0.0000,0.0000,0.0000,12054.7877,0.0058,0.0062,0.0069
milky,0,,174.0149,-59.1444,0.0535,0.4731,-0.8794,0.0000,0.0000,0.0000,13735.9366,0.0067,0.0071,0.0079
milky,0,,251.8950,-12.6961,-0.9272,0.0322,-0.3731,0.0000,0.0000,0.0000,13507.7575,0.0087,0.0093,0.0103
milky,0,,263.4659,-33.3273,-0.8301,0.4220,-0.3645,0.0000,0.0000,0.0000,14856.2888,0.0071,0.0075,0.0084
milky,0,,256.0546,-34.8866,-0.7961,0.3884,-0.4640,0.0000,0.0000,0.0000,12174.1295,0.0052,0.0055,0.0061
milky,0,,212.5391,-59.8440,-0.2702,0.5230,-0.8083,0.0000,0.0000,0.0000,12912.9964,0.0071,0.0075,0.0083
milky,0,,250.7147,-40.6429,-0.7162,0.4292,-0.5503,0.0000,0.0000,0.0000,12545.0647,0.0052,0.0055,0.0061
milky,0,,128.7308,-36.1236,0.6301,0.2450,-0.7368,0.0000,0.0000,0.0000,13969.7543,0.0046,0.0049,0.0054
milky,0,,174.4036,-63.2348,0.0439,0.5345,-0.8440,0.0000,0.0000,0.0000,13478.9289,0.0068,0.0072,0.0080
milky,0,,295.4937,29.5404,-0.7853,-0.2298,0.5749,0.0000,0.0000,0.0000,13154.5942,0.0057,0.0060,0.0067
milky,0,,338.2882,60.0105,-0.1849,-0.5032,0.8441,0.0000,0.0000,0.0000,12327.5964,0.0042,0.0045,0.0049
milky,0,,218.8332,-53.8928,-0.3695,0.4561,-0.8096,0.0000,0.0000,0.0000,12943.3448,0.0095,0.0101,0.0112
milky,0,,302.4614,38.2555,-0.6626,-0.3137,0.6802,0.0000,0.0000,0.0000,11967.1618,0.0058,0.0061,0.0068
milky,0,,143.7920,-47.8329,0.3965,0.3564,-0.8460,0.0000,0.0000,0.0000,14433.4052,0.0014,0.0015,0.0017
milky,0,,206.6888,-54.5680,-0.2604,0.4316,-0.8636,0.0000,0.0000,0.0000,10590.9952,0.0065,0.0069,0.0076
milky,0,,213.5633,-60.0526,-0.2760,0.5285,-0.8028,0.0000,0.0000,0.0000,15721.1994,0.0072,0.0077,0.0085
milky,0,,299.4991,25.9951,-0.7823,-0.1477,0.6051,0.0000,0.0000,0.0000,15086.4256,0.0055,0.0058,0.0065
milky,0,,115.8170,-22.3201,0.8327,0.1180,-0.5409,0.0000,0.0000,0.0000,10027.2686,0.0034,0.0036,0.0040
milky,0,,212.3241,-56.8441,-0.2924,0.4796,-0.8273,0.0000,0.0000,0.0000,11186.3186,0.0074,0.0078,0.0087
milky,0,,107.9793,-16.9262,0.9100,0.0975,-0.4031,0.0000,0.0000,0.0000,10344.8188,0.0044,0.0046,0.0051
milky,0,,286.8646,-24.0362,-0.8740,0.4856,0.0173,0.0000,0.0000,0.0000,14743.3376,0.0062,0.0066,0.0073
milky,0,,348.1596,56.3898,-0.1136,-0.4348,0.8933,0.0000,0.0000,0.0000,15218.1110,0.0047,0.0050,0.0056
milky,0,,283.7826,2.7618,-0.9701,0.0813,0.2288,0.0000,0.0000,0.0000,14821.7973,0.0035,0.0037,0.0041
milky,0,,92.5104,32.5432,0.8422,-0.4801,0.2454,0.0000,0.0000,0.0000,12942.0776,0.0035,0.0037,0.0041
milky,0,,99.6002,5.3055,0.9818,-0.1648,-0.0947,0.0000,0.0000,0.0000,9035.3101,0.0033,0.0035,0.0039
milky,0,,263.2848,-50.7468,-0.6284,0.6256,-0.4622,0.0000,0.0000,0.0000,11163.2094,0.0064,0.0068,0.0075
milky,0,,291.0655,5.6820,-0.9286,0.0993,0.3576,0.0000,0.0000,0.0000,11692.1072,0.0113,0.0120,0.0133
milky,0,,268.9503,-20.8950,-0.9341,0.2969,-0.1984,0.0000,0.0000,0.0000,9550.1099,0.0081,0.0086,0.0095
milky,0,,184.4253,-71.1879,-0.0249,0.6458,-0.7631,0.0000,0.0000,0.0000,15700.9887,0.0063,0.0067,0.0074
milky,0,,271.2052,-8.1827,-0.9896,0.1327,-0.0555,0.0000,0.0000,0.0000,12007.7459,0.0050,0.0052,0.0058
milky,0,,168.6702,-61.2200,0.0946,0.5082,-0.8561,0.0000,0.0000,0.0000,10169.8302,0.0066,0.0069,0.0077
milky,0,,251.4580,-26.2746,-0.8501,0.2326,-0.4724,0.0000,0.0000,0.0000,10162.4711,0.0069,0.0073,0.0081
